,title,date,article_id,url,main_topic,all_topics,authors,year
210,VEGA: Towards an End-to-End Configurable AutoML Pipeline,2020-11-03 06:53:53+00:00,210,http://arxiv.org/pdf/2011.01507v4,cs.CV,['cs.CV'],"[arxiv.Result.Author('Bochao Wang'), arxiv.Result.Author('Hang Xu'), arxiv.Result.Author('Jiajin Zhang'), arxiv.Result.Author('Chen Chen'), arxiv.Result.Author('Xiaozhi Fang'), arxiv.Result.Author('Yixing Xu'), arxiv.Result.Author('Ning Kang'), arxiv.Result.Author('Lanqing Hong'), arxiv.Result.Author('Chenhan Jiang'), arxiv.Result.Author('Xinyue Cai'), arxiv.Result.Author('Jiawei Li'), arxiv.Result.Author('Fengwei Zhou'), arxiv.Result.Author('Yong Li'), arxiv.Result.Author('Zhicheng Liu'), arxiv.Result.Author('Xinghao Chen'), arxiv.Result.Author('Kai Han'), arxiv.Result.Author('Han Shu'), arxiv.Result.Author('Dehua Song'), arxiv.Result.Author('Yunhe Wang'), arxiv.Result.Author('Wei Zhang'), arxiv.Result.Author('Chunjing Xu'), arxiv.Result.Author('Zhenguo Li'), arxiv.Result.Author('Wenzhi Liu'), arxiv.Result.Author('Tong Zhang')]",2020
211,Resource-Aware Pareto-Optimal Automated Machine Learning Platform,2020-10-30 19:37:48+00:00,211,http://arxiv.org/pdf/2011.00073v1,cs.LG,"['cs.LG', 'cs.AI', 'F.m; I.2']","[arxiv.Result.Author('Yao Yang'), arxiv.Result.Author('Andrew Nam'), arxiv.Result.Author('Mohamad M. Nasr-Azadani'), arxiv.Result.Author('Teresa Tung')]",2020
212,AgEBO-Tabular: Joint Neural Architecture and Hyperparameter Search with Autotuned Data-Parallel Training for Tabular Data,2020-10-30 16:28:48+00:00,212,http://arxiv.org/pdf/2010.16358v2,cs.LG,"['cs.LG', 'cs.NE', 'stat.ML']","[arxiv.Result.Author('Romain Egele'), arxiv.Result.Author('Prasanna Balaprakash'), arxiv.Result.Author('Venkatram Vishwanath'), arxiv.Result.Author('Isabelle Guyon'), arxiv.Result.Author('Zhengying Liu')]",2020
213,MedMNIST Classification Decathlon: A Lightweight AutoML Benchmark for Medical Image Analysis,2020-10-28 12:41:18+00:00,213,http://arxiv.org/pdf/2010.14925v4,cs.CV,"['cs.CV', 'cs.AI', 'cs.LG']","[arxiv.Result.Author('Jiancheng Yang'), arxiv.Result.Author('Rui Shi'), arxiv.Result.Author('Bingbing Ni')]",2020
214,Crop and weed classification based on AutoML,2020-10-28 02:35:17+00:00,214,http://arxiv.org/pdf/2010.14708v2,cs.AI,"['cs.AI', 'cs.LG']","[arxiv.Result.Author('Xuetao Jiang'), arxiv.Result.Author('Binbin Yong'), arxiv.Result.Author('Soheila Garshasbi'), arxiv.Result.Author('Jun Shen'), arxiv.Result.Author('Meiyu Jiang'), arxiv.Result.Author('Qingguo Zhou')]",2020
215,AutoSpeech 2020: The Second Automated Machine Learning Challenge for Speech Classification,2020-10-25 15:01:41+00:00,215,http://arxiv.org/pdf/2010.13130v1,cs.AI,['cs.AI'],"[arxiv.Result.Author('Jingsong Wang'), arxiv.Result.Author('Tom Ko'), arxiv.Result.Author('Zhen Xu'), arxiv.Result.Author('Xiawei Guo'), arxiv.Result.Author('Souxiang Liu'), arxiv.Result.Author('Wei-Wei Tu'), arxiv.Result.Author('Lei Xie')]",2020
216,AutoPruning for Deep Neural Network with Dynamic Channel Masking,2020-10-22 20:12:46+00:00,216,http://arxiv.org/pdf/2010.12021v2,cs.CV,['cs.CV'],"[arxiv.Result.Author('Baopu Li'), arxiv.Result.Author('Yanwen Fan'), arxiv.Result.Author('Zhihong Pan'), arxiv.Result.Author('Gang Zhang')]",2020
217,AutoML to Date and Beyond: Challenges and Opportunities,2020-10-21 06:08:21+00:00,217,http://arxiv.org/pdf/2010.10777v4,cs.LG,"['cs.LG', 'cs.AI', 'I.2']","[arxiv.Result.Author('Shubhra Kanti Karmaker Santu'), arxiv.Result.Author('Md. Mahadi Hassan'), arxiv.Result.Author('Micah J. Smith'), arxiv.Result.Author('Lei Xu'), arxiv.Result.Author('ChengXiang Zhai'), arxiv.Result.Author('Kalyan Veeramachaneni')]",2020
218,AutoBSS: An Efficient Algorithm for Block Stacking Style Search,2020-10-20 13:32:10+00:00,218,http://arxiv.org/pdf/2010.10261v2,cs.CV,"['cs.CV', 'cs.AI', 'cs.LG']","[arxiv.Result.Author('Yikang Zhang'), arxiv.Result.Author('Jian Zhang'), arxiv.Result.Author('Zhao Zhong')]",2020
219,Automatic Feasibility Study via Data Quality Analysis for ML: A Case-Study on Label Noise,2020-10-16 14:21:19+00:00,219,http://arxiv.org/pdf/2010.08410v4,cs.LG,['cs.LG'],"[arxiv.Result.Author('Cedric Renggli'), arxiv.Result.Author('Luka Rimanic'), arxiv.Result.Author('Luka Kolar'), arxiv.Result.Author('Wentao Wu'), arxiv.Result.Author('Ce Zhang')]",2020
220,Data Readiness Report,2020-10-14 16:26:29+00:00,220,http://arxiv.org/pdf/2010.07213v2,cs.DB,"['cs.DB', 'cs.AI']","[arxiv.Result.Author('Shazia Afzal'), arxiv.Result.Author('Rajmohan C'), arxiv.Result.Author('Manish Kesarwani'), arxiv.Result.Author('Sameep Mehta'), arxiv.Result.Author('Hima Patel')]",2020
221,AutoADR: Automatic Model Design for Ad Relevance,2020-10-14 13:24:43+00:00,221,http://arxiv.org/pdf/2010.07075v1,cs.CL,"['cs.CL', 'cs.IR']","[arxiv.Result.Author('Yiren Chen'), arxiv.Result.Author('Yaming Yang'), arxiv.Result.Author('Hong Sun'), arxiv.Result.Author('Yujing Wang'), arxiv.Result.Author('Yu Xu'), arxiv.Result.Author('Wei Shen'), arxiv.Result.Author('Rong Zhou'), arxiv.Result.Author('Yunhai Tong'), arxiv.Result.Author('Jing Bai'), arxiv.Result.Author('Ruofei Zhang')]",2020
222,Revisiting Neural Architecture Search,2020-10-12 13:57:30+00:00,222,http://arxiv.org/pdf/2010.05719v2,cs.LG,['cs.LG'],"[arxiv.Result.Author('Anubhav Garg'), arxiv.Result.Author('Amit Kumar Saha'), arxiv.Result.Author('Debo Dutta')]",2020
223,Cardea: An Open Automated Machine Learning Framework for Electronic Health Records,2020-10-01 15:58:13+00:00,223,http://arxiv.org/pdf/2010.00509v1,cs.LG,"['cs.LG', 'stat.ML']","[arxiv.Result.Author('Sarah Alnegheimish'), arxiv.Result.Author('Najat Alrashed'), arxiv.Result.Author('Faisal Aleissa'), arxiv.Result.Author('Shahad Althobaiti'), arxiv.Result.Author('Dongyu Liu'), arxiv.Result.Author('Mansour Alsaleh'), arxiv.Result.Author('Kalyan Veeramachaneni')]",2020
224,Evolutionary Architecture Search for Graph Neural Networks,2020-09-21 22:11:53+00:00,224,http://arxiv.org/pdf/2009.10199v1,cs.NE,['cs.NE'],"[arxiv.Result.Author('Min Shi'), arxiv.Result.Author('David A. Wilson'), arxiv.Result.Author('Xingquan Zhu'), arxiv.Result.Author('Yu Huang'), arxiv.Result.Author('Yuan Zhuang'), arxiv.Result.Author('Jianxun Liu'), arxiv.Result.Author('Yufei Tang')]",2020
225,Automatic deep learning for trend prediction in time series data,2020-09-17 19:47:05+00:00,225,http://arxiv.org/pdf/2009.08510v1,cs.LG,"['cs.LG', 'eess.SP']","[arxiv.Result.Author('Kouame Hermann Kouassi'), arxiv.Result.Author('Deshendran Moodley')]",2020
226,An Extensive Experimental Evaluation of Automated Machine Learning Methods for Recommending Classification Algorithms (Extended Version),2020-09-16 02:36:43+00:00,226,http://arxiv.org/pdf/2009.07430v1,cs.LG,"['cs.LG', 'cs.NE', 'stat.ML']","[arxiv.Result.Author('Márcio P. Basgalupp'), arxiv.Result.Author('Rodrigo C. Barros'), arxiv.Result.Author('Alex G. C. de Sá'), arxiv.Result.Author('Gisele L. Pappa'), arxiv.Result.Author('Rafael G. Mantovani'), arxiv.Result.Author('André C. P. L. F. de Carvalho'), arxiv.Result.Author('Alex A. Freitas')]",2020
227,AutoML for Multilayer Perceptron and FPGA Co-design,2020-09-14 02:37:51+00:00,227,http://arxiv.org/pdf/2009.06156v1,cs.NE,"['cs.NE', 'cs.AR']","[arxiv.Result.Author('Philip Colangelo'), arxiv.Result.Author('Oren Segal'), arxiv.Result.Author('Alex Speicher'), arxiv.Result.Author('Martin Margala')]",2020
228,Hyperparameter Optimization via Sequential Uniform Designs,2020-09-08 08:55:02+00:00,228,http://arxiv.org/pdf/2009.03586v2,cs.LG,"['cs.LG', 'math.OC', 'stat.ML']","[arxiv.Result.Author('Zebin Yang'), arxiv.Result.Author('Aijun Zhang')]",2020
229,A Lightweight Algorithm to Uncover Deep Relationships in Data Tables,2020-09-07 18:25:15+00:00,229,http://arxiv.org/pdf/2009.03358v1,cs.DS,"['cs.DS', 'cs.DB', 'cs.LG']","[arxiv.Result.Author('Jin Cao'), arxiv.Result.Author('Yibo Zhao'), arxiv.Result.Author('Linjun Zhang'), arxiv.Result.Author('Jason Li')]",2020
230,HyperTendril: Visual Analytics for User-Driven Hyperparameter Optimization of Deep Neural Networks,2020-09-04 09:11:08+00:00,230,http://arxiv.org/pdf/2009.02078v2,cs.HC,"['cs.HC', 'cs.LG']","[arxiv.Result.Author('Heungseok Park'), arxiv.Result.Author('Yoonsoo Nam'), arxiv.Result.Author('Ji-Hoon Kim'), arxiv.Result.Author('Jaegul Choo')]",2020
231,Auto-Classifier: A Robust Defect Detector Based on an AutoML Head,2020-09-03 10:39:02+00:00,231,http://arxiv.org/pdf/2009.01573v1,cs.CV,"['cs.CV', 'cs.LG', 'cs.NE']","[arxiv.Result.Author('Vasco Lopes'), arxiv.Result.Author('Luís A. Alexandre')]",2020
232,Can AutoML outperform humans? An evaluation on popular OpenML datasets using AutoML Benchmark,2020-09-03 10:25:34+00:00,232,http://arxiv.org/pdf/2009.01564v2,cs.LG,"['cs.LG', 'stat.ML']","[arxiv.Result.Author('Marc Hanussek'), arxiv.Result.Author('Matthias Blohm'), arxiv.Result.Author('Maximilien Kintz')]",2020
233,DARTS-: Robustly Stepping out of Performance Collapse Without Indicators,2020-09-02 12:54:13+00:00,233,http://arxiv.org/pdf/2009.01027v2,cs.LG,"['cs.LG', 'cs.AI', 'cs.CV', 'stat.ML']","[arxiv.Result.Author('Xiangxiang Chu'), arxiv.Result.Author('Xiaoxing Wang'), arxiv.Result.Author('Bo Zhang'), arxiv.Result.Author('Shun Lu'), arxiv.Result.Author('Xiaolin Wei'), arxiv.Result.Author('Junchi Yan')]",2020
234,Towards Evaluating Exploratory Model Building Process with AutoML Systems,2020-09-01 14:09:29+00:00,234,http://arxiv.org/pdf/2009.00449v1,cs.HC,['cs.HC'],"[arxiv.Result.Author('Sungsoo Ray Hong'), arxiv.Result.Author('Sonia Castelo'), arxiv.Result.Author(""Vito D'Orazio""), arxiv.Result.Author('Christopher Benthune'), arxiv.Result.Author('Aecio Santos'), arxiv.Result.Author('Scott Langevin'), arxiv.Result.Author('David Jonker'), arxiv.Result.Author('Enrico Bertini'), arxiv.Result.Author('Juliana Freire')]",2020
235,NASirt: AutoML based learning with instance-level complexity information,2020-08-26 22:21:44+00:00,235,http://arxiv.org/pdf/2008.11846v2,cs.LG,"['cs.LG', 'stat.ML', 'I.2.6']","[arxiv.Result.Author('Habib Asseiss Neto'), arxiv.Result.Author('Ronnie C. O. Alves'), arxiv.Result.Author('Sergio V. A. Campos')]",2020
236,Automated Machine Learning -- a brief review at the end of the early years,2020-08-19 15:48:49+00:00,236,http://arxiv.org/pdf/2008.08516v3,cs.LG,"['cs.LG', 'stat.ML']",[arxiv.Result.Author('Hugo Jair Escalante')],2020
237,Channel-wise Hessian Aware trace-Weighted Quantization of Neural Networks,2020-08-19 06:34:56+00:00,237,http://arxiv.org/pdf/2008.08284v1,cs.CV,"['cs.CV', 'cs.LG']","[arxiv.Result.Author('Xu Qian'), arxiv.Result.Author('Victor Li'), arxiv.Result.Author('Crews Darren')]",2020
238,NASE: Learning Knowledge Graph Embedding for Link Prediction via Neural Architecture Search,2020-08-18 03:34:09+00:00,238,http://arxiv.org/pdf/2008.07723v1,cs.CL,['cs.CL'],"[arxiv.Result.Author('Xiaoyu Kou'), arxiv.Result.Author('Bingfeng Luo'), arxiv.Result.Author('Huang Hu'), arxiv.Result.Author('Yan Zhang')]",2020
239,AIPerf: Automated machine learning as an AI-HPC benchmark,2020-08-17 08:06:43+00:00,239,http://arxiv.org/pdf/2008.07141v7,cs.DC,"['cs.DC', 'cs.LG']","[arxiv.Result.Author('Zhixiang Ren'), arxiv.Result.Author('Yongheng Liu'), arxiv.Result.Author('Tianhui Shi'), arxiv.Result.Author('Lei Xie'), arxiv.Result.Author('Yue Zhou'), arxiv.Result.Author('Jidong Zhai'), arxiv.Result.Author('Youhui Zhang'), arxiv.Result.Author('Yunquan Zhang'), arxiv.Result.Author('Wenguang Chen')]",2020
240,Hardware-Centric AutoML for Mixed-Precision Quantization,2020-08-11 17:30:22+00:00,240,http://arxiv.org/pdf/2008.04878v1,cs.CV,"['cs.CV', 'cs.LG']","[arxiv.Result.Author('Kuan Wang'), arxiv.Result.Author('Zhijian Liu'), arxiv.Result.Author('Yujun Lin'), arxiv.Result.Author('Ji Lin'), arxiv.Result.Author('Song Han')]",2020
241,Iterative Compression of End-to-End ASR Model using AutoML,2020-08-06 22:33:10+00:00,241,http://arxiv.org/pdf/2008.02897v1,cs.LG,"['cs.LG', 'stat.ML']","[arxiv.Result.Author('Abhinav Mehrotra'), arxiv.Result.Author('Łukasz Dudziak'), arxiv.Result.Author('Jinsu Yeo'), arxiv.Result.Author('Young-yoon Lee'), arxiv.Result.Author('Ravichander Vipperla'), arxiv.Result.Author('Mohamed S. Abdelfattah'), arxiv.Result.Author('Sourav Bhattacharya'), arxiv.Result.Author('Samin Ishtiaq'), arxiv.Result.Author('Alberto Gil C. P. Ramos'), arxiv.Result.Author('SangJeong Lee'), arxiv.Result.Author('Daehyun Kim'), arxiv.Result.Author('Nicholas D. Lane')]",2020
242,New Directions in Automated Traffic Analysis,2020-08-06 14:53:26+00:00,242,http://arxiv.org/pdf/2008.02695v6,cs.CR,"['cs.CR', 'cs.NI']","[arxiv.Result.Author('Jordan Holland'), arxiv.Result.Author('Paul Schmitt'), arxiv.Result.Author('Nick Feamster'), arxiv.Result.Author('Prateek Mittal')]",2020
243,Weight-Sharing Neural Architecture Search: A Battle to Shrink the Optimization Gap,2020-08-04 11:57:03+00:00,243,http://arxiv.org/pdf/2008.01475v2,cs.CV,"['cs.CV', 'cs.LG']","[arxiv.Result.Author('Lingxi Xie'), arxiv.Result.Author('Xin Chen'), arxiv.Result.Author('Kaifeng Bi'), arxiv.Result.Author('Longhui Wei'), arxiv.Result.Author('Yuhui Xu'), arxiv.Result.Author('Zhengsu Chen'), arxiv.Result.Author('Lanfei Wang'), arxiv.Result.Author('An Xiao'), arxiv.Result.Author('Jianlong Chang'), arxiv.Result.Author('Xiaopeng Zhang'), arxiv.Result.Author('Qi Tian')]",2020
244,Practical and sample efficient zero-shot HPO,2020-07-27 08:56:55+00:00,244,http://arxiv.org/pdf/2007.13382v1,stat.ML,"['stat.ML', 'cs.LG']","[arxiv.Result.Author('Fela Winkelmolen'), arxiv.Result.Author('Nikita Ivkin'), arxiv.Result.Author('H. Furkan Bozkurt'), arxiv.Result.Author('Zohar Karnin')]",2020
245,Stabilizing Bi-Level Hyperparameter Optimization using Moreau-Yosida Regularization,2020-07-27 06:47:35+00:00,245,http://arxiv.org/pdf/2007.13322v1,cs.LG,"['cs.LG', 'stat.ML']","[arxiv.Result.Author('Sauptik Dhar'), arxiv.Result.Author('Unmesh Kurup'), arxiv.Result.Author('Mohak Shah')]",2020
246,MTL2L: A Context Aware Neural Optimiser,2020-07-18 06:37:30+00:00,246,http://arxiv.org/pdf/2007.09343v1,cs.LG,"['cs.LG', 'stat.ML']","[arxiv.Result.Author('Nicholas I-Hsien Kuo'), arxiv.Result.Author('Mehrtash Harandi'), arxiv.Result.Author('Nicolas Fourrier'), arxiv.Result.Author('Christian Walder'), arxiv.Result.Author('Gabriela Ferraro'), arxiv.Result.Author('Hanna Suominen')]",2020
247,Loss Function Search for Face Recognition,2020-07-10 03:40:10+00:00,247,http://arxiv.org/pdf/2007.06542v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Xiaobo Wang'), arxiv.Result.Author('Shuo Wang'), arxiv.Result.Author('Cheng Chi'), arxiv.Result.Author('Shifeng Zhang'), arxiv.Result.Author('Tao Mei')]",2020
248,GAMA: a General Automated Machine learning Assistant,2020-07-09 16:16:25+00:00,248,http://arxiv.org/pdf/2007.04911v2,cs.LG,"['cs.LG', 'stat.ML']","[arxiv.Result.Author('Pieter Gijsbers'), arxiv.Result.Author('Joaquin Vanschoren')]",2020
249,Learning to Prune Deep Neural Networks via Reinforcement Learning,2020-07-09 13:06:07+00:00,249,http://arxiv.org/pdf/2007.04756v1,cs.AI,"['cs.AI', 'cs.CV', 'cs.LG', 'cs.NE']","[arxiv.Result.Author('Manas Gupta'), arxiv.Result.Author('Siddharth Aravindan'), arxiv.Result.Author('Aleksandra Kalisz'), arxiv.Result.Author('Vijay Chandrasekhar'), arxiv.Result.Author('Lin Jie')]",2020
250,Which Factors Matter Most? Can Startup Valuation be Micro-Targeted?,2022-10-26 07:09:01+00:00,250,http://arxiv.org/pdf/2210.14518v1,q-fin.GN,['q-fin.GN'],[arxiv.Result.Author('Max Berre')],2022
251,Smart Service-Oriented Clustering for Dynamic Slice Configuration,2022-01-05 12:36:29+00:00,251,http://arxiv.org/pdf/2201.07713v1,cs.NI,['cs.NI'],"[arxiv.Result.Author('T. Taleb'), arxiv.Result.Author('D. E. Bensalem'), arxiv.Result.Author('A. Laghrissi')]",2022
252,Benchmarking Machine Learning Algorithms for Adaptive Quantum Phase Estimation with Noisy Intermediate-Scale Quantum Sensors,2021-08-16 09:10:32+00:00,252,http://arxiv.org/pdf/2108.06978v2,quant-ph,"['quant-ph', 'cond-mat.dis-nn']","[arxiv.Result.Author('Nelson Filipe Costa'), arxiv.Result.Author('Yasser Omar'), arxiv.Result.Author('Aidar Sultanov'), arxiv.Result.Author('Gheorghe Sorin Paraoanu')]",2021
253,"Comprehensive Study of Lithium Adsorptionand Diffusion on Janus Mo/WXY (X, Y= S,Se, Te) using First Principles and MachineLearning Approaches",2021-07-21 17:15:10+00:00,253,http://arxiv.org/pdf/2107.10215v1,cond-mat.mtrl-sci,"['cond-mat.mtrl-sci', 'physics.comp-ph', 'N/A']","[arxiv.Result.Author('Gracie Chaney'), arxiv.Result.Author('Akram Ibrahim'), arxiv.Result.Author('Fatih Ersan'), arxiv.Result.Author('Deniz Çakır'), arxiv.Result.Author('Can Ataca')]",2021
254,First Place Solution of KDD Cup 2021 & OGB Large-Scale Challenge Graph Prediction Track,2021-06-15 16:45:31+00:00,254,http://arxiv.org/pdf/2106.08279v3,cs.LG,['cs.LG'],"[arxiv.Result.Author('Chengxuan Ying'), arxiv.Result.Author('Mingqi Yang'), arxiv.Result.Author('Shuxin Zheng'), arxiv.Result.Author('Guolin Ke'), arxiv.Result.Author('Shengjie Luo'), arxiv.Result.Author('Tianle Cai'), arxiv.Result.Author('Chenglin Wu'), arxiv.Result.Author('Yuxin Wang'), arxiv.Result.Author('Yanming Shen'), arxiv.Result.Author('Di He')]",2021
255,Quantile Encoder: Tackling High Cardinality Categorical Features in Regression Problems,2021-05-27 11:56:13+00:00,255,http://arxiv.org/pdf/2105.13783v2,cs.LG,"['cs.LG', '68T05', 'I.2.6']","[arxiv.Result.Author('Carlos Mougan'), arxiv.Result.Author('David Masip'), arxiv.Result.Author('Jordi Nin'), arxiv.Result.Author('Oriol Pujol')]",2021
256,Comparisons of Graph Neural Networks on Cancer Classification Leveraging a Joint of Phenotypic and Genetic Features,2021-01-14 20:53:49+00:00,256,http://arxiv.org/pdf/2101.05866v1,cs.LG,"['cs.LG', 'q-bio.QM']","[arxiv.Result.Author('David Oniani'), arxiv.Result.Author('Chen Wang'), arxiv.Result.Author('Yiqing Zhao'), arxiv.Result.Author('Andrew Wen'), arxiv.Result.Author('Hongfang Liu'), arxiv.Result.Author('Feichen Shen')]",2021
257,Sickle-cell disease diagnosis support selecting the most appropriate machinelearning method: Towards a general and interpretable approach for cellmorphology analysis from microscopy images,2020-10-09 11:46:38+00:00,257,http://arxiv.org/pdf/2010.04511v1,cs.LG,"['cs.LG', 'cs.CV', 'eess.IV']","[arxiv.Result.Author('Nataša Petrović'), arxiv.Result.Author('Gabriel Moyà-Alcover'), arxiv.Result.Author('Antoni Jaume-i-Capó'), arxiv.Result.Author('Manuel González-Hidalgo')]",2020
258,A State-of-the-Art Review on IoT botnet Attack Detection,2020-10-02 12:48:54+00:00,258,http://arxiv.org/pdf/2010.13852v1,cs.NI,['cs.NI'],"[arxiv.Result.Author('Zainab Al-Othman'), arxiv.Result.Author('Mouhammd Alkasassbeh'), arxiv.Result.Author('Sherenaz AL-Haj Baddar')]",2020
259,The miniJPAS survey: star-galaxy classification using machine learning,2020-07-15 11:26:39+00:00,259,http://arxiv.org/pdf/2007.07622v2,astro-ph.IM,"['astro-ph.IM', 'astro-ph.CO']","[arxiv.Result.Author('P. O. Baqui'), arxiv.Result.Author('V. Marra'), arxiv.Result.Author('L. Casarini'), arxiv.Result.Author('R. Angulo'), arxiv.Result.Author('L. A. Díaz-García'), arxiv.Result.Author('C. Hernández-Monteagudo'), arxiv.Result.Author('P. A. A. Lopes'), arxiv.Result.Author('C. López-Sanjuan'), arxiv.Result.Author('D. Muniesa'), arxiv.Result.Author('V. M. Placco'), arxiv.Result.Author('M. Quartin'), arxiv.Result.Author('C. Queiroz'), arxiv.Result.Author('D. Sobral'), arxiv.Result.Author('E. Solano'), arxiv.Result.Author('E. Tempel'), arxiv.Result.Author('J. Varela'), arxiv.Result.Author('J. M. Vílchez'), arxiv.Result.Author('R. Abramo'), arxiv.Result.Author('J. Alcaniz'), arxiv.Result.Author('N. Benitez'), arxiv.Result.Author('S. Bonoli'), arxiv.Result.Author('S. Carneiro'), arxiv.Result.Author('A. J. Cenarro'), arxiv.Result.Author('D. Cristóbal-Hornillos'), arxiv.Result.Author('A. L. de Amorim'), arxiv.Result.Author('C. M. de Oliveira'), arxiv.Result.Author('R. Dupke'), arxiv.Result.Author('A. Ederoclite'), arxiv.Result.Author('R. M. González Delgado'), arxiv.Result.Author('A. Marín-Franch'), arxiv.Result.Author('M. Moles'), arxiv.Result.Author('H. Vázquez Ramió'), arxiv.Result.Author('L. Sodré'), arxiv.Result.Author('K. Taylor')]",2020
260,Tokamak disruption prediction using different machine learning techniques,2020-05-11 14:29:30+00:00,260,http://arxiv.org/pdf/2005.05139v1,physics.plasm-ph,"['physics.plasm-ph', 'eess.SP']","[arxiv.Result.Author('Joost Croonen'), arxiv.Result.Author('Jorge Amaya'), arxiv.Result.Author('Giovanni Lapenta')]",2020
261,Conspiracy in the Time of Corona: Automatic detection of Covid-19 Conspiracy Theories in Social Media and the News,2020-04-28 19:27:48+00:00,261,http://arxiv.org/pdf/2004.13783v1,cs.CL,"['cs.CL', 'cs.SI']","[arxiv.Result.Author('Shadi Shahsavari'), arxiv.Result.Author('Pavan Holur'), arxiv.Result.Author('Timothy R. Tangherlini'), arxiv.Result.Author('Vwani Roychowdhury')]",2020
262,To switch or not to switch -- a machine learning approach for ferroelectricity,2020-04-17 14:28:46+00:00,262,http://arxiv.org/pdf/2004.08267v1,cond-mat.mes-hall,"['cond-mat.mes-hall', 'cond-mat.mtrl-sci']","[arxiv.Result.Author('Sabine M. Neumayer'), arxiv.Result.Author('Stephen Jesse'), arxiv.Result.Author('Gabriel Velarde'), arxiv.Result.Author('Andrei L. Kholkin'), arxiv.Result.Author('Ivan Kravchenko'), arxiv.Result.Author('Lane W. Martin'), arxiv.Result.Author('Nina Balke'), arxiv.Result.Author('Peter Maksymovych')]",2020
